"Name","State","Notes","User","Tags","rqvae_uid","decoder_uid","pretrained_rqvae_path","pretrained_decoder_path","uid","Created","Runtime","accelerator","amp","attn_embed_dim","dataset_split","attn_heads","attn_layers","batch_size","category","dataset","dataset_folder","debug","decoder_embed_dim","device","dropout_p","feature_combination_mode","force_dataset_process","log_dir","mixed_precision_type","model_jagged_mode","prefix_matching","rope","run_prefix","split_batches","train_data_subsample","use_image_features","vae_codebook_normalize","vae_codebook_size","vae_embed_dim","vae_hidden_dims","vae_input_dim","vae_n_cat_feats","vae_n_layers","vae_sim_vq","wandb_logging","fairness/brand_coverage@1","fairness/brand_coverage@10","fairness/brand_coverage@5","fairness/coverage@1","fairness/coverage@10","fairness/coverage@5","fairness/heavy_vs_light_gap@1","fairness/heavy_vs_light_gap@10","fairness/heavy_vs_light_gap@5","fairness/heavy_vs_medium_gap@1","fairness/heavy_vs_medium_gap@10","fairness/heavy_vs_medium_gap@5","fairness/max_ndcg_gap@1","fairness/max_ndcg_gap@10","fairness/max_ndcg_gap@5","fairness/medium_vs_light_gap@1","fairness/medium_vs_light_gap@10","fairness/medium_vs_light_gap@5","fairness/ndcg_variance@1","fairness/ndcg_variance@10","fairness/ndcg_variance@5","fairness/relative_disparity@1","fairness/relative_disparity@5","fairness/relative_disparity@10","fairness/user_group_coverage","group_performance/ndcg@10_heavy","group_performance/ndcg@10_light","group_performance/ndcg@10_medium","group_performance/ndcg@1_heavy","group_performance/ndcg@1_light","group_performance/ndcg@1_medium","group_performance/ndcg@5_heavy","group_performance/ndcg@5_light","group_performance/ndcg@5_medium","group_size/heavy","group_size/light","group_size/medium","metrics/gini@1","metrics/gini@10","metrics/gini@5","metrics/h@1","metrics/h@10","metrics/h@10_pos_0","metrics/h@10_pos_1","metrics/h@10_pos_2","metrics/h@10_pos_3","metrics/h@10_slice_:1","metrics/h@10_slice_:2","metrics/h@10_slice_:3","metrics/h@10_slice_:4","metrics/h@1_pos_0","metrics/h@1_pos_1","metrics/h@1_pos_2","metrics/h@1_pos_3","metrics/h@1_slice_:1","metrics/h@1_slice_:2","metrics/h@1_slice_:3","metrics/h@1_slice_:4","metrics/h@5","metrics/h@5_pos_0","metrics/h@5_pos_1","metrics/h@5_pos_2","metrics/h@5_pos_3","metrics/h@5_slice_:1","metrics/h@5_slice_:2","metrics/h@5_slice_:3","metrics/h@5_slice_:4","metrics/ndcg@1","metrics/ndcg@10","metrics/ndcg@5","metrics/recall@1","metrics/recall@10","metrics/recall@5"
"2023-clip-concat-amazon-software/1757016834/1757028570/1757302011","finished","-","","2023, clip-concat, software","1757016834","1757028570","/home/scur2745/logdir/rqvae/amazon/2023/software/1757016834/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2023/software/1757028570/checkpoint_200000.pt","1757302011","2025-09-08T03:26:52.000Z","359","<accelerate.accelerator.Accelerator object at 0x152467a5fdf0>","false","512","software","8","8","512","brand","AMAZON","dataset/amazon/2023","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2023-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.2436384666226041","0.575925313945803","0.46249173826834106","0.002529762609524429","0.003821870498933136","0.0015704508825367949","0.0026439297787693022","0.006762044897469718","0.00497990404418603","0.0026439297787693022","0.006762044897469718","0.00497990404418603","-0.0001141671692448734","-0.0029401743985365825","-0.0034094531616492355","0.0000014892330753493696","0.000007664063422202402","0.000004321125680582326","0.07705432234889617","0.07711961924953258","0.08775254454214353","1","0.08058607800815673","0.0767642075092236","0.07382403311068701","0.03603710751665081","0.03350734490712638","0.03339317773788151","0.0667572150068236","0.06518676412428681","0.061777310962637576","8408","8237","8355","0","0.000016","0","0.03432","0.13192","0.43372","0.35636","0.37152","0.77404","0.43372","0.20036","0.169","0.13192","0.16416","0.10772","0.12112","0.41496","0.16416","0.05972","0.05196","0.03432","0.0932","0.34152","0.26236","0.27684","0.70856","0.34152","0.14628","0.12372","0.0932","0.03432","0.07706697271143478","0.06457549891847912","0.03432","0.13192","0.0932"
"2023-clip-concat-amazon-games/1757016555/1757021550/1757301892","finished","-","","2023, clip-concat, games","1757016555","1757021550","/home/scur2745/logdir/rqvae/amazon/2023/games/1757016555/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2023/games/1757021550/checkpoint_200000.pt","1757301892","2025-09-08T03:24:53.000Z","452","<accelerate.accelerator.Accelerator object at 0x151cea3f1760>","false","512","games","8","8","512","brand","AMAZON","dataset/amazon/2023","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2023-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.40985983566940554","0.7752537457709038","0.6843885935234413","0.29244105409153953","0.6662968099861304","0.5606102635228849","0.01829990193363912","0.024611427683740698","0.024885461372465847","0.021648523321272345","0.02880615807846991","0.028358425880204596","0.021648523321272345","0.02880615807846991","0.028358425880204596","-0.003348621387633227","-0.004194730394729215","-0.003472964507738749","0.00009052869310779956","0.00016145698655091782","0.0001595053320661734","0.43642584870081985","0.3516330748614181","0.3241335621549569","1","0.1066771219252738","0.08206569424153311","0.07787096384680389","0.06292026897214217","0.044620367038503056","0.04127174565086983","0.09839573962503628","0.07351027825257044","0.07003731374483169","8328","8337","8335","0","0.2230624063491761","0.1001900000000088","0.0496","0.13416","0.3866","0.3614","0.3876","0.70868","0.3866","0.24556","0.19256","0.13416","0.15076","0.167","0.118","0.36744","0.15076","0.08488","0.06532","0.0496","0.1088","0.3264","0.30048","0.30488","0.61888","0.3264","0.20188","0.15472","0.1088","0.0496","0.08886572991793865","0.08064223677808721","0.0496","0.13416","0.1088"
"2023-clip-concat-amazon-toys/1757023923/1757076238/1757301758","finished","-","","2023, clip-concat, toys","1757023923","1757076238","/home/scur2745/logdir/rqvae/amazon/2023/toys/1757023923/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2023/toys/1757076238/checkpoint_200000.pt","1757301758","2025-09-08T03:22:39.000Z","2243","<accelerate.accelerator.Accelerator object at 0x14a3e256b760>","false","512","toys","8","8","512","brand","AMAZON","dataset/amazon/2023","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2023-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.06498268486453453","0.27765328987573845","0.17518842941535953","0.03321487151448879","0.18618439037725537","0.10690609622744668","-0.0028458808061331414","-0.001224577980434377","-0.001091352012083241","-0.001440730314938063","0.0014472848815306194","0.0005470980165986905","0.0028458808061331414","0.0026718628619649964","0.0016384500286819317","-0.0014051504911950783","-0.0026718628619649964","-0.0016384500286819317","0.0000013499099228893685","0.0000011925639901799575","4.6387599450357577e-7","0.03444429326265685","0.01050115180033954","0.015989044790662935","1","0.16718008197701967","0.16840465995745404","0.16573279709548905","0.08119383825417202","0.08403971906030516","0.08263456856911008","0.1558443265897278","0.15693567860181104","0.1552972285731291","9348","8258","7394","0","0.36049314285702866","0.23301866666667348","0.08256","0.25328","0.51156","0.45224","0.42368","0.50176","0.51156","0.33156","0.27276","0.25328","0.22404","0.25524","0.30232","0.319","0.22404","0.1228","0.08516","0.08256","0.2196","0.43204","0.37996","0.38652","0.4114","0.43204","0.2766","0.23128","0.2196","0.08256","0.16715653559894886","0.15604301227696335","0.08256","0.25328","0.2196"
"2023-clip-concat-amazon-sports/1757020937/1757030758/1757301648","finished","-","","2023, clip-concat, sports","1757020937","1757030758","/home/scur2745/logdir/rqvae/amazon/2023/sports/1757020937/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2023/sports/1757030758/checkpoint_200000.pt","1757301648","2025-09-08T03:20:49.000Z","2169","<accelerate.accelerator.Accelerator object at 0x148c2fe57fa0>","false","512","sports","8","8","512","brand","AMAZON","dataset/amazon/2023","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2023-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.019908116385911175","0.22219128497842128","0.13169984686064318","0.009351600013431384","0.13396125046170376","0.07251267586716363","0.008123742017169325","0.012698026414451918","0.011594714541372536","0.006347767174858049","0.009344780891725147","0.009271735202589004","0.008123742017169325","0.012698026414451918","0.011594714541372536","0.001775974842311276","0.0033532455227267693","0.002322979338783532","0.000012160379900916691","0.000028867673363573027","0.00002508874577458434","0.09038843966451988","0.1039016315375772","0.11086025368163188","1","0.1218884409483374","0.10919041453388548","0.11254366005661226","0.09469973255531244","0.0865759905381431","0.08835196538045438","0.11854867355490913","0.10695395901353658","0.10927693835232012","8226","8455","8319","0","0.31031069206342005","0.2434846666666852","0.08984","0.13996","0.38548","0.28156","0.33028","0.57808","0.38548","0.20016","0.15116","0.13996","0.18408","0.20744","0.16108","0.15712","0.18408","0.1304","0.09124","0.08984","0.13092","0.31856","0.23148","0.25416","0.36908","0.31856","0.186","0.13816","0.13092","0.08984","0.1144843991254386","0.11154207849100274","0.08984","0.13996","0.13092"
"2023-clip-concat-amazon-beauty/1757016404/1757021026/1757301471","finished","-","","2023, beauty, clip-concat","1757016404","1757021026","/home/scur2745/logdir/rqvae/amazon/2023/beauty/1757016404/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2023/beauty/1757021026/checkpoint_200000.pt","1757301471","2025-09-08T03:17:52.000Z","29","<accelerate.accelerator.Accelerator object at 0x14e890ef1760>","false","512","beauty","8","8","512","brand","AMAZON","dataset/amazon/2023","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2023-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.4978902953586498","0.9535864978902954","0.8860759493670886","0.428169014084507","0.9408450704225352","0.8647887323943662","0.0014011489421325504","0.01010014518833767","0.01010014518833767","-0.005811965811965809","-0.017247494924043545","-0.005525366280046795","0.00721311475409836","0.027347640112381215","0.015625511468384465","0.00721311475409836","0.027347640112381215","0.015625511468384465","0.000009752354379254444","0.0001274869370774145","0.00004185546822253258","0.2022842772567716","0.37777361177556207","0.6041076659876503","1","0.04288703043423931","0.03278688524590164","0.060134525358282856","0.03418803418803419","0.03278688524590164","0.04","0.04288703043423931","0.03278688524590164","0.048412396714286106","117","61","75","0","0.09274327122153202","0.04110671936758897","0.03557312252964427","0.05928853754940711","0.11857707509881422","0.15019762845849802","0.3636363636363637","1","0.11857707509881422","0.05928853754940711","0.05928853754940711","0.05928853754940711","0.05928853754940711","0.039525691699604744","0.09486166007905138","0.9960474308300395","0.05928853754940711","0.03557312252964427","0.03557312252964427","0.03557312252964427","0.04743083003952569","0.07905138339920949","0.11067193675889328","0.25296442687747034","1","0.07905138339920949","0.04743083003952569","0.04743083003952569","0.04743083003952569","0.03557312252964427","0.04556471131492971","0.04208977199358679","0.03557312252964427","0.05928853754940711","0.04743083003952569"
"2014-clip-concat-amazon-sports/1749949945/1756983162/1757299514","finished","-","","2014, clip-concat, sports","1749949945","1756983162","/home/scur2745/logdir/rqvae/amazon/2014/sports/1749949945/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2014/sports/1756983162/checkpoint_200000.pt","1757299514","2025-09-08T02:45:15.000Z","476","<accelerate.accelerator.Accelerator object at 0x1453ad69adc0>","false","512","sports","8","8","512","brand","AMAZON","dataset/amazon/2014","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2014-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.6410395235517055","0.9128316188413644","0.8581483486735246","0.4983093829247675","0.8702451394759088","0.7827557058326289","0.005983482218102139","0.00734666378353431","0.006663001618844866","0.0020225855385133974","0.0037451647364637537","0.002791827869544266","0.005983482218102139","0.00734666378353431","0.006663001618844866","0.003960896679588741","0.003601499047070557","0.0038711737493005993","0.000006175734913480571","0.000008996724781955157","0.000007463986624796382","0.2696202531645569","0.1992475382756662","0.20260036708698848","1","0.03995912450641072","0.03261246072287641","0.03621395976994696","0.0248609472442272","0.018877465026125063","0.022838361705713805","0.03659243261958636","0.029929431000741497","0.033800604750042096","11866","11866","11866","0","0.22149256646303345","0.12128818098397982","0.022192257992022024","0.05188493735603124","0.28802179897747066","0.27863924939603346","0.26596999831451207","0.7741727063318163","0.28802179897747066","0.1380695544693522","0.08812292825439631","0.05188493735603124","0.13267599303331648","0.10666329569076914","0.07775717736951514","0.43376032361368616","0.13267599303331648","0.07011629866846453","0.0440755098601045","0.022192257992022024","0.04312040002247317","0.23464801393336704","0.21259621327040845","0.18147086914995225","0.7136917804371032","0.23464801393336704","0.11778751615259284","0.07489184785662116","0.04312040002247317","0.022192257992022024","0.03626184833307809","0.0334408227901233","0.022192257992022024","0.05188493735603124","0.04312040002247317"
"2014-clip-concat-amazon-beauty/1749949502/1756984336/1757299368","finished","-","","2014, beauty, clip-concat","1749949502","1756984336","/home/scur2745/logdir/rqvae/amazon/2014/beauty/1749949502/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2014/beauty/1756984336/checkpoint_200000.pt","1757299368","2025-09-08T02:42:49.000Z","245","<accelerate.accelerator.Accelerator object at 0x14ebfdd6b730>","false","512","beauty","8","8","512","brand","AMAZON","dataset/amazon/2014","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2014-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.6444281524926686","0.9296187683284456","0.8673020527859238","0.5336573869494771","0.8965974370304906","0.8211813227279423","0.005766897242501606","0.01342698977254858","0.012288551205099736","0.005096116453663398","0.010823246048745232","0.009773121630436372","0.005766897242501606","0.01342698977254858","0.012288551205099736","0.0006707807888382076","0.0026037437238033492","0.0025154295746633634","0.000006630828175727315","0.00003380068786256097","0.00002809442034097251","0.5809334531385109","0.6326682402303497","0.578801062484437","1","0.03128134754012553","0.017854357767576948","0.020458101491380297","0.013547954393024817","0.007781057150523209","0.008451837939361417","0.026777263929138772","0.014488712724039036","0.0170041422987024","7455","7454","7454","0","0.2028635096662714","0.11376231572987232","0.009927111747082232","0.04037919778205071","0.3347046460671645","0.30121182310065736","0.291866028708134","0.6616732996467379","0.3347046460671645","0.13571524392970533","0.07230693556320708","0.04037919778205071","0.1457765058355319","0.08876268836918123","0.06922148191208694","0.4027634932701337","0.1457765058355319","0.041631265930331354","0.018602155345883827","0.009927111747082232","0.028663417251710413","0.26838975092787193","0.2213030452086035","0.20162768859276484","0.5882037293744131","0.26838975092787193","0.1007020524974288","0.05115592720118052","0.028663417251710413","0.009927111747082232","0.023198297063359272","0.01942370182583938","0.009927111747082232","0.04037919778205071","0.028663417251710413"
"2014-clip-concat-amazon-toys/1749950345/1756949408/1757299311","finished","-","","2014, clip-concat, toys","1749950345","1756949408","/home/scur2745/logdir/rqvae/amazon/2014/toys/1749950345/checkpoint_400000.pt","/home/scur2745/logdir/decoder/amazon/2014/toys/1756949408/checkpoint_200000.pt","1757299311","2025-09-08T02:41:52.000Z","218","<accelerate.accelerator.Accelerator object at 0x15448a299dc0>","false","512","toys","8","8","512","brand","AMAZON","dataset/amazon/2014","false","128","cuda","0.3","concat","false","out/","fp16","true","false","false","2014-clip-concat","true","true","true","false","256","32","[512,256,128]","768","0","3","false","true","0.6683467741935484","0.9475806451612904","0.8891129032258065","0.5394492983849616","0.9330156208631188","0.8591474715382579","-0.003404536754995597","-0.0033752488741967193","-0.004688127341758483","-0.00401792613197342","-0.003805568882358036","-0.0036677500912802793","0.00401792613197342","0.003805568882358036","0.004688127341758483","0.0006133893769778229","0.0004303200081613168","-0.0010203772504782035","0.000003123427493988897","0.00000289553719895133","0.000004052455381991491","0.13470787002422907","0.10241213296317794","0.07452754926162158","1","0.04866897322217132","0.05204422209636804","0.05247454210452936","0.027352804821511357","0.03075734157650695","0.03137073095348478","0.04299177715374864","0.04767990449550712","0.04665952724502892","6471","6470","6471","0","0.23027791269678388","0.12868157153652765","0.029826911188955287","0.07675664537399547","0.3635380177209973","0.32680815990109213","0.32526272408819284","0.7678755409025345","0.3635380177209973","0.16824644549763032","0.11204409643519472","0.07675664537399547","0.18060993200082423","0.1166288893467958","0.0971563981042654","0.447300638780136","0.18060993200082423","0.07222336698949104","0.047135792293426744","0.029826911188955287","0.06042654028436019","0.29986606222954876","0.2473727591180713","0.2323820317329487","0.7047187306820524","0.29986606222954876","0.13429837214094376","0.08989284978363898","0.06042654028436019","0.029826911188955287","0.05106252857215006","0.045776971607789936","0.029826911188955287","0.07675664537399547","0.06042654028436019"
